,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,source
184,0O0DV4tKQkp2lS2wGcg_7A,bin-5-staten-island,Bin 5,https://s3-media3.fl.yelpcdn.com/bphoto/NsezwQxQ3riqPU9IqvXlrA/o.jpg,False,https://www.yelp.com/biz/bin-5-staten-island?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,355,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.613335, 'longitude': -74.065258}",[],$$$,"{'address1': '1233 Bay St', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1233 Bay St', 'Staten Island, NY 10305']}",+17184487275,(718) 448-7275,11863.127776800406,yelp_restaurants_3.json
185,t7BIiUN0tFg33kySuuQ0aQ,masa-new-york,Masa,https://s3-media2.fl.yelpcdn.com/bphoto/p6wki3C-6M2fSdux3DKdOg/o.jpg,False,https://www.yelp.com/biz/masa-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,333,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.7678667, 'longitude': -73.9825734}",[],$$$$,"{'address1': '10 Columbus Cir', 'address2': 'Fl 4', 'address3': 'Time Warner Center', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Fl 4', 'Time Warner Center', 'New York, NY 10019']}",+12128239800,(212) 823-9800,7079.371546056122,yelp_restaurants_3.json
186,KtL6xhVJZq6dzAYlfcHvyw,vaucluse-new-york,Vaucluse,https://s3-media4.fl.yelpcdn.com/bphoto/4MCbjPJiLr9zhq6scgO5ug/o.jpg,False,https://www.yelp.com/biz/vaucluse-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,243,"[{'alias': 'french', 'title': 'French'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.76515, 'longitude': -73.96758}","['delivery', 'pickup']",$$$$,"{'address1': '100 E 63rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['100 E 63rd St', 'New York, NY 10065']}",+16468692300,(646) 869-2300,6995.968636171975,yelp_restaurants_3.json
187,nBkSqOhZMa1A7Yk3q8VPaA,dirty-french-new-york,Dirty French,https://s3-media1.fl.yelpcdn.com/bphoto/lSBIafOC_Fz-hSzMBUFzSg/o.jpg,False,https://www.yelp.com/biz/dirty-french-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,653,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.72183, 'longitude': -73.98719}",[],$$$,"{'address1': '180 Ludlow St', 'address2': '', 'address3': 'Ludlow Hotel', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['180 Ludlow St', 'Ludlow Hotel', 'New York, NY 10002']}",+12122543000,(212) 254-3000,1920.239232129666,yelp_restaurants_3.json
188,e_EQojNWskn_hFbKA_UZ-Q,balvanera-new-york-3,Balvanera,https://s3-media2.fl.yelpcdn.com/bphoto/8HIGsOHlAijBmRcMMmJykQ/o.jpg,False,https://www.yelp.com/biz/balvanera-new-york-3?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,233,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.72063, 'longitude': -73.98539}","['delivery', 'pickup']",$$$,"{'address1': '152 Stanton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['152 Stanton St', 'New York, NY 10002']}",+12125333348,(212) 533-3348,1847.204985174908,yelp_restaurants_3.json
189,obFs12x7mgYPGxgalBd22w,le-coucou-new-york,Le Coucou,https://s3-media1.fl.yelpcdn.com/bphoto/gqUrYGo_gvK1YN-JinT2Bg/o.jpg,False,https://www.yelp.com/biz/le-coucou-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,563,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.71909, 'longitude': -74.00013}",[],$$$$,"{'address1': '138 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['138 Lafayette St', 'New York, NY 10013']}",+12122714252,(212) 271-4252,1598.3391395087986,yelp_restaurants_3.json
190,_AU96YHJM_CgFfw_QzpvAQ,akrotiri-seafood-taverna-astoria,Akrotiri Seafood Taverna,https://s3-media4.fl.yelpcdn.com/bphoto/N2dzoqmnpQSzRZ_7EiWIJg/o.jpg,False,https://www.yelp.com/biz/akrotiri-seafood-taverna-astoria?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,147,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.76748178184, 'longitude': -73.9227594697491}","['delivery', 'pickup']",$$$,"{'address1': '29-20 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['29-20 30th Ave', 'Astoria, NY 11102']}",+17187262447,(718) 726-2447,9147.62949832949,yelp_restaurants_3.json
191,ui4Hhq2duXIZLuzev9531g,otway-brooklyn,Otway,https://s3-media3.fl.yelpcdn.com/bphoto/rm5ZNPkgc3ZQQMip-CEgEA/o.jpg,False,https://www.yelp.com/biz/otway-brooklyn?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,75,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.68274, 'longitude': -73.96388}",[],$$$,"{'address1': '930 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['930 Fulton St', 'Brooklyn, NY 11238']}",+19179091889,(917) 909-1889,3608.3675555777922,yelp_restaurants_3.json
192,8fr5FYU1ip0phERt1mrekg,bohemian-restaurant-new-york,Bohemian Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/n2ondRUft2ELsS_H8X-GOA/o.jpg,False,https://www.yelp.com/biz/bohemian-restaurant-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,759,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.72639, 'longitude': -73.99236}",[],$$$,"{'address1': '57 Great Jones St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['57 Great Jones St', 'New York, NY 10012']}",,,2336.6703092553835,yelp_restaurants_3.json
193,eT39RKlQ8i5Z4ml0ZwUK-Q,tambour-brooklyn-3,Tambour,https://s3-media1.fl.yelpcdn.com/bphoto/Vbi8H0DkRh_dIiIIKTKezg/o.jpg,False,https://www.yelp.com/biz/tambour-brooklyn-3?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,96,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.66248, 'longitude': -73.9925}","['delivery', 'pickup']",$$$,"{'address1': '652 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['652 5th Ave', 'Brooklyn, NY 11215']}",+13479161747,(347) 916-1747,4778.894156848371,yelp_restaurants_3.json
194,UBCNhz-TSvBP3zo5PjFWrQ,aureole-new-york,Aureole,https://s3-media2.fl.yelpcdn.com/bphoto/RC_ttIF1RD1RnGimnDKZHw/o.jpg,False,https://www.yelp.com/biz/aureole-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,901,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7555870079476, 'longitude': -73.9852531626821}",[],$$$,"{'address1': '135 W 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['135 W 42nd St', 'New York, NY 10036']}",+12123191660,(212) 319-1660,5627.339242447702,yelp_restaurants_3.json
195,rn6SmSqAYx2kLFIAxytMMQ,kajitsu-new-york-3,Kajitsu,https://s3-media4.fl.yelpcdn.com/bphoto/yFTzkOtR7ucglrDSnlksmg/o.jpg,False,https://www.yelp.com/biz/kajitsu-new-york-3?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,240,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 40.7498614, 'longitude': -73.9777215}",[],$$$$,"{'address1': '125 E 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['125 E 39th St', 'New York, NY 10016']}",+12122284873,(212) 228-4873,5132.505924860768,yelp_restaurants_3.json
196,EVZeqLPpfXrygmgamjD5_w,takeshi-sushi-new-york,Takeshi Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/BZMX8XmZzYFnJhQjanIbsg/o.jpg,False,https://www.yelp.com/biz/takeshi-sushi-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,95,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.72294, 'longitude': -74.00464}","['restaurant_reservation', 'delivery', 'pickup']",$$$$,"{'address1': '28 Grand St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['28 Grand St', 'New York, NY 10013']}",+19176750771,(917) 675-0771,2137.437501214045,yelp_restaurants_3.json
197,Ucxhqn56VtC-eYjdNsg7Og,vitae-new-york,Vitae,https://s3-media2.fl.yelpcdn.com/bphoto/PD5FZ8csi4Wq4VU7fky6Nw/o.jpg,False,https://www.yelp.com/biz/vitae-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,776,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.7555884, 'longitude': -73.9785483}","['delivery', 'pickup']",$$$,"{'address1': '4 E 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['4 E 46th St', 'New York, NY 10017']}",+12126823562,(212) 682-3562,5731.366530356706,yelp_restaurants_3.json
198,sqbSuwMNFg76ys2yNpbgVg,bouley-at-home-new-york,Bouley at Home,https://s3-media3.fl.yelpcdn.com/bphoto/2xTWkiVYXKXObIkfrHE4YQ/o.jpg,False,https://www.yelp.com/biz/bouley-at-home-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,131,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.7410869985191, 'longitude': -73.9921929272335}",[],$$$$,"{'address1': '31 W 21st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['31 W 21st St', 'New York, NY 10010']}",+12122555828,(212) 255-5828,3967.1702958381393,yelp_restaurants_3.json
199,Ck09FempamAKGSPsV_bX-A,xixa-brooklyn,Xixa,https://s3-media2.fl.yelpcdn.com/bphoto/gP0Mr0TzIptA5-C2ryCNrQ/o.jpg,False,https://www.yelp.com/biz/xixa-brooklyn?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,575,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.7104, 'longitude': -73.95854}",[],$$$,"{'address1': '241 S 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['241 S 4th St', 'Brooklyn, NY 11211']}",+17183888860,(718) 388-8860,3067.378155147646,yelp_restaurants_3.json
200,RYoc4EBUNOtgbg7c32OG9A,atoboy-new-york,Atoboy,https://s3-media3.fl.yelpcdn.com/bphoto/FtU0bzEh54L5CR2o-EBXXA/o.jpg,False,https://www.yelp.com/biz/atoboy-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,361,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.74364, 'longitude': -73.98456}",[],$$$,"{'address1': '43 E 28th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['43 E 28th St', 'New York, NY 10016']}",+16464767217,(646) 476-7217,4328.417879979509,yelp_restaurants_76.json
201,LOFl1w5bXrAdDRAQ-vi3_A,koyo-astoria-5,Koyo,https://s3-media3.fl.yelpcdn.com/bphoto/LL_Jcl0vEwKZTGuNd1jkSg/o.jpg,False,https://www.yelp.com/biz/koyo-astoria-5?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,25,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",5.0,"{'latitude': 40.76164, 'longitude': -73.91838}",[],$$$$,"{'address1': '3712 31st Ave', 'address2': None, 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3712 31st Ave', 'Astoria, NY 11103']}",+19293282890,(929) 328-2890,8942.145766307416,yelp_restaurants_76.json
202,GSaBi8jPsuQFa7YwYlihjA,la-vara-brooklyn,La Vara,https://s3-media4.fl.yelpcdn.com/bphoto/Q6SKRgad9KrEAsEgM0K0lQ/o.jpg,False,https://www.yelp.com/biz/la-vara-brooklyn?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,358,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,"{'latitude': 40.68781, 'longitude': -73.99576}",[],$$$,"{'address1': '268 Clinton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['268 Clinton St', 'Brooklyn, NY 11201']}",+17184220065,(718) 422-0065,1965.312119898106,yelp_restaurants_76.json
203,NMCUMp39CPenji-UbFnuCA,mountain-bird-new-york-4,Mountain Bird,https://s3-media1.fl.yelpcdn.com/bphoto/DeUYPAvlRUCxeAG3QDNVcA/o.jpg,False,https://www.yelp.com/biz/mountain-bird-new-york-4?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,192,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 40.7938199, 'longitude': -73.9398521}",[],$$$,"{'address1': '2162 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2162 2nd Ave', 'New York, NY 10029']}",+12127444422,(212) 744-4422,10844.271866088839,yelp_restaurants_76.json
204,Vc7JEi0Hj6XYfSMFEUMKGg,caviar-russe-new-york,Caviar Russe,https://s3-media4.fl.yelpcdn.com/bphoto/Stszi77fl3d6CVD5hMty1w/o.jpg,False,https://www.yelp.com/biz/caviar-russe-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,128,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.76075, 'longitude': -73.97379}",[],$$$$,"{'address1': '538 Madison Ave', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['538 Madison Ave', 'Fl 2', 'New York, NY 10022']}",+12129805908,(212) 980-5908,6387.825559316735,yelp_restaurants_76.json
205,aSprnLY-6GkMk1cuv0TMeA,al-di-la-trattoria-brooklyn,Al Di La Trattoria,https://s3-media4.fl.yelpcdn.com/bphoto/1II2utFYuMWjG8t6liHt0g/o.jpg,False,https://www.yelp.com/biz/al-di-la-trattoria-brooklyn?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,891,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.675332643247, 'longitude': -73.981340475038}","['delivery', 'pickup']",$$$,"{'address1': '248 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['248 5th Ave', 'Brooklyn, NY 11215']}",+17187834565,(718) 783-4565,3521.9177536215343,yelp_restaurants_76.json
206,jplPyiAUcDhFasdqozSnEA,sushi-amane-new-york,sushi AMANE,https://s3-media2.fl.yelpcdn.com/bphoto/VrMd0gtSY0C06n2JdE70Ag/o.jpg,False,https://www.yelp.com/biz/sushi-amane-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,61,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.75157, 'longitude': -73.97172}",[],$$$$,"{'address1': '245 E 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['245 E 44th St', 'New York, NY 10017']}",+12129865300,(212) 986-5300,5476.084176059025,yelp_restaurants_76.json
207,dMhRafXdr765DHe0k-QfaQ,abc-kitchen-new-york,ABC Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/k2V0QyHL_IFbfDnR33S0cg/o.jpg,False,https://www.yelp.com/biz/abc-kitchen-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,2972,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.738085, 'longitude': -73.989472}",[],$$$,"{'address1': '35 E 18th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['35 E 18th St', 'New York, NY 10003']}",+12124755829,(212) 475-5829,3652.0843791784228,yelp_restaurants_76.json
208,s3jou_L_LVYGkNHiuhjlew,boucherie-west-village-new-york-3,Boucherie West Village,https://s3-media2.fl.yelpcdn.com/bphoto/-5TXMVrjARsqKQHDg-hKbQ/o.jpg,False,https://www.yelp.com/biz/boucherie-west-village-new-york-3?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,1423,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 40.733063, 'longitude': -74.0028772}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '99 7th Ave S', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['99 7th Ave S', 'New York, NY 10014']}",+12128371616,(212) 837-1616,3155.0505772747442,yelp_restaurants_76.json
209,lPz4dEFSE1YzASjXYPVYnA,mayanoki-new-york,Mayanoki,https://s3-media2.fl.yelpcdn.com/bphoto/9gXQr2NWpCvIaOwXEpJdVQ/o.jpg,False,https://www.yelp.com/biz/mayanoki-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,51,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.72392, 'longitude': -73.98085}",[],$$$$,"{'address1': '620 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['620 E 6th St', 'New York, NY 10003']}",,,2351.38687826393,yelp_restaurants_76.json
210,FsuJ7VC5vxX3wcLhFrb97Q,oiji-new-york,Oiji,https://s3-media2.fl.yelpcdn.com/bphoto/2zXzMhO9x8p8g727vDeG_w/o.jpg,False,https://www.yelp.com/biz/oiji-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,505,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 40.72727, 'longitude': -73.98585}","['delivery', 'pickup']",$$$,"{'address1': '119 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['119 1st Ave', 'New York, NY 10003']}",+16467679050,(646) 767-9050,2528.519369329009,yelp_restaurants_76.json
211,JjzCmRn3q8JrlwHx8nFhAA,tang-hotpot-new-york,Tang Hotpot,https://s3-media1.fl.yelpcdn.com/bphoto/Kn93yHh7QcwhptOQlD-yiA/o.jpg,False,https://www.yelp.com/biz/tang-hotpot-new-york?adjust_creative=7KfRKaytJWuy8qih5co50w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7KfRKaytJWuy8qih5co50w,246,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.71866, 'longitude': -73.99435}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '135 Bowery', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['135 Bowery', 'New York, NY 10002']}",+19174219330,(917) 421-9330,1467.6743288380583,yelp_restaurants_76.json
